PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,SHAPE_AREA,SHAPE_LEN
VIC_2004,Goodwin Creek B.R.,Natural Features Reserve,NFR,IV,Y,9.55700000,9.56013260,9.56013260,3/12/1979,14/10/1986,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,148.27412415,-37.04617310,N,2004,0.00000968352,0.01985808596
VIC_2005,Wulgulmerang Creek B.R.,Natural Features Reserve,NFR,IV,Y,39.56100000,39.57323539,39.57323539,3/12/1979,27/03/1984,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,148.26684570,-37.06202698,N,2005,0.00004009280,0.02515471187
VIC_2006,Bald Hills Road B.R.,Natural Features Reserve,NFR,IV,Y,18.23700000,18.24189542,18.24189542,3/12/1979,3/12/1979,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,148.24795532,-37.14809418,N,2006,0.00001850189,0.02443022038
VIC_2007,Detarka B.R,Natural Features Reserve,NFR,IV,Y,12.30300000,12.30626133,12.30626133,3/12/1979,13/12/1983,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,148.23611450,-37.33477020,N,2007,0.00001251207,0.01741867862
VIC_2008,Marmal H1 B.R.,Natural Features Reserve,NFR,IV,Y,14.15600000,14.15699693,14.15699693,30/09/1986,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.60424805,-36.06947708,N,2008,0.00001416296,0.03147868496
VIC_2009,Marmal H2 B.R.,Natural Features Reserve,NFR,IV,Y,2.64600000,2.64649175,2.64649175,30/09/1986,15/06/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.62496948,-36.08119202,N,2009,0.00000264799,0.00655046105
VIC_2010,Murrabit B.R,Natural Features Reserve,NFR,IV,Y,17.26200000,17.25778168,17.25778168,30/09/1986,30/09/1986,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.09835815,-35.66598892,N,2010,0.00001717904,0.03220494015
VIC_2011,Wee Wee Rup B.R.,Natural Features Reserve,NFR,IV,Y,6.87700000,6.87621804,6.87621804,30/09/1986,29/04/2014,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.31457520,-35.85849762,N,2011,0.00000686102,0.01809527163
VIC_2012,Leitchville B.R.,Natural Features Reserve,NFR,IV,Y,9.26200000,9.26184082,9.26184082,30/09/1986,23/02/2013,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.33969116,-35.87844086,N,2012,0.00000924360,0.02751320388
VIC_1992,Phillip Island Nature Park,Other,OP,III,Y,1939.80200000,0.00074789,0.00074789,27/06/1997,30/03/2005,VIC,VIC_DEPI,VIC_DEPI,G,,B,2,145.33695984,-38.50211716,N,1992,0.00000000082,0.08306457822
VIC_2013,Pyramid Hill B.R.,Natural Features Reserve,NFR,IV,Y,13.77000000,13.77017374,13.77017374,30/09/1986,21/06/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.13662720,-36.06687164,N,2013,0.00001377550,0.01679355234
VIC_2014,Mologa B.R.,Natural Features Reserve,NFR,IV,Y,2.88400000,2.88403659,2.88403659,30/09/1986,30/09/1986,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.18751526,-36.17757034,N,2014,0.00000288915,0.00823630276
VIC_2015,Milloo N.C.R.,Natural Features Reserve,NFR,IV,Y,60.89100000,60.90011853,60.90011853,30/09/1986,29/04/2014,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.40443420,-36.30796051,N,2015,0.00006110877,0.05069836897
VIC_2016,Little Kotta N.C.R.,Natural Features Reserve,NFR,IV,Y,18.45800000,18.45947032,18.45947032,30/09/1986,24/01/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.51535034,-36.17017746,M,2016,0.00001849048,0.01763942021
VIC_2017,Turrumberry North B.R,Natural Features Reserve,NFR,IV,Y,6.94900000,6.94897220,6.94897220,30/09/1986,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.57868958,-36.05978394,N,2017,0.00000695104,0.01231840118
VIC_2018,Wharparilla B.R,Natural Features Reserve,NFR,IV,Y,9.75600000,9.75844777,9.75844777,30/09/1986,30/09/1986,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.63690186,-36.08674240,N,2018,0.00000976458,0.02557489216
VIC_2019,Nanneella B.R.,Natural Features Reserve,NFR,IV,Y,27.99300000,27.99607914,27.99607914,30/09/1986,31/03/1998,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.78305054,-36.28929138,N,2019,0.00002808528,0.03045878737
VIC_2020,Moira B.R.,Natural Features Reserve,NFR,IV,Y,7.99700000,7.99661449,7.99661449,30/09/1986,14/10/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.00958252,-36.01729965,N,2020,0.00000799472,0.01454728679
VIC_2021,Moira H14 B.R.,Natural Features Reserve,NFR,IV,Y,0.60800000,0.60786583,0.60786583,30/09/1986,6/05/2008,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.02748108,-36.07296753,N,2021,0.00000060815,0.00393566644
VIC_2022,Lower Moira B.R.,Natural Features Reserve,NFR,IV,Y,2.44400000,2.44411272,2.44411272,30/09/1986,14/10/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.03042603,-36.06877518,N,2022,0.00000244512,0.00711741817
VIC_2023,Narioka B.R.,Natural Features Reserve,NFR,IV,Y,2.17700000,2.17712863,2.17712863,30/09/1986,14/10/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.05578613,-36.08221817,N,2023,0.00000217839,0.00593802525
VIC_2024,Picola B.R.,Natural Features Reserve,NFR,IV,Y,3.30000000,3.30038396,3.30038396,30/09/1986,11/11/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.12329102,-35.97331238,N,2024,0.00000329781,0.00740764886
VIC_2025,Yielima B.R,Natural Features Reserve,NFR,IV,Y,4.60500000,4.60465600,4.60465600,30/09/1986,1/06/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.19134521,-35.97079849,N,2025,0.00000460092,0.00845851509
VIC_2026,Yalca B.R.,Natural Features Reserve,NFR,IV,Y,9.38200000,9.38206781,9.38206781,30/09/1986,22/02/2000,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.30607605,-35.98190308,N,2026,0.00000937580,0.01385067316
VIC_2326,Bet Bet Creek B.R.,Natural Features Reserve,NFR,IV,Y,14.31900000,14.32301778,14.32301778,24/08/1982,9/09/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.61134338,-37.02060318,N,2326,0.00001450332,0.01651978425
VIC_2328,Bet Bet B.R,Natural Features Reserve,NFR,IV,Y,3.83700000,3.83858319,3.83858319,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.76098633,-36.91798401,N,2328,0.00000388176,0.00779956735
VIC_2329,Bromley B.R.,Natural Features Reserve,NFR,IV,Y,5.50500000,5.50701792,5.50701792,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.76330566,-36.89336777,N,2329,0.00000556718,0.01035075133
VIC_2330,Cale Donian B.R.,Natural Features Reserve,NFR,IV,Y,12.66300000,12.66661415,12.66661415,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.77275085,-36.89613724,N,2330,0.00001280546,0.02401405915
VIC_2331,Wild Duck Dam B.R.,Natural Features Reserve,NFR,IV,Y,6.93600000,6.93857903,6.93857903,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.80171204,-36.87305450,N,2331,0.00000701259,0.01177229879
VIC_2332,Waanyarra B.R.,Natural Features Reserve,NFR,IV,Y,17.88800000,17.89329344,17.89329344,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.85287476,-36.85962296,N,2332,0.00001808125,0.01999532463
VIC_2333,Tarnagulla I97 B.R,Natural Features Reserve,NFR,IV,Y,17.42500000,17.43012692,17.43012692,24/08/1982,27/07/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.80081177,-36.76066971,N,2333,0.00001759061,0.01902447047
VIC_2334,Tarnagulla I98 B.R,Natural Features Reserve,NFR,IV,Y,10.15400000,10.15662475,10.15662475,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.80331421,-36.75691605,N,2334,0.00001024965,0.01362147237
VIC_2335,Moliagul I99 B.R,Natural Features Reserve,NFR,IV,Y,12.86600000,12.87059101,12.87059101,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.68278503,-36.74087906,N,2335,0.00001298557,0.02406796441
VIC_2336,Moliagul I100 B.R,Natural Features Reserve,NFR,IV,Y,6.52400000,6.52541816,6.52541816,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.74407959,-36.73809433,N,2336,0.00000658359,0.01049297860
VIC_2337,Llanelly B.R.,Natural Features Reserve,NFR,IV,Y,5.95900000,5.96068032,5.96068032,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.85174561,-36.73191071,N,2337,0.00000601333,0.01013965972
VIC_2338,Great Sandstone Mine B.R.,Natural Features Reserve,NFR,IV,Y,13.85000000,13.85417369,13.85417369,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.86288452,-36.72769547,N,2338,0.00001397582,0.01555589183
VIC_2339,Tarnagulla I103 B.R,Natural Features Reserve,NFR,IV,Y,3.86000000,3.86104555,3.86104555,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.87757874,-36.71629333,N,2339,0.00000389438,0.00794826887
VIC_234,Paradise F.F.R.,Nature Conservation Reserve,NCR,IA,Y,2368.13700000,2367.56724471,2367.56724471,8/05/1990,8/05/1990,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.13049316,-35.66203690,N,234,0.00235655137,0.63907268686
VIC_2340,Moliagul I104 B.R.,Natural Features Reserve,NFR,IV,Y,11.77000000,11.77345814,11.77345814,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.74600220,-36.69794464,N,2340,0.00001187231,0.01385371612
VIC_2341,Tarnagulla I105 B.R.,Natural Features Reserve,NFR,IV,Y,6.36900000,6.37100430,6.37100430,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.85693359,-36.64559555,N,2341,0.00000642020,0.01014584745
VIC_2342,Kangderaar I106 B.R.,Natural Features Reserve,NFR,IV,Y,4.36200000,4.36287433,4.36287433,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.67845154,-36.64047241,N,2342,0.00000439628,0.00843292053
VIC_2343,Kangderaar I107 B.R,Natural Features Reserve,NFR,IV,Y,10.03000000,10.03291080,10.03291080,24/08/1982,19/04/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.65544128,-36.60562515,N,2343,0.00001010525,0.01284874137
VIC_2344,Wehla B.R.,Natural Features Reserve,NFR,IV,Y,8.04500000,8.04709017,8.04709017,24/08/1982,11/11/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.65270996,-36.57748413,N,2344,0.00000810219,0.01240860587
VIC_2345,Glenalbyn B.R.,Natural Features Reserve,NFR,IV,Y,17.27300000,17.27717442,17.27717442,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.83230591,-36.54878998,N,2345,0.00001738889,0.02056421414
VIC_2346,Kurraca I110 B.R,Natural Features Reserve,NFR,IV,Y,9.87100000,9.87349381,9.87349381,24/08/1982,15/11/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.60487366,-36.48722458,N,2346,0.00000992974,0.01479603034
VIC_2347,Kurraca I111 B.R.,Natural Features Reserve,NFR,IV,Y,11.28900000,11.29074193,11.29074193,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.58363342,-36.46443176,N,2347,0.00001135178,0.01858804989
VIC_235,Yetmans (Patchewollock) F.F.R,Nature Conservation Reserve,NCR,IA,Y,240.51900000,240.41103788,240.41103788,1/05/1979,3/12/1986,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.20132446,-35.41071320,N,235,0.00023856950,0.06943555434
VIC_2352,Barrakee I116 B.R.,Natural Features Reserve,NFR,IV,Y,11.21400000,11.21566625,11.21566625,24/08/1982,11/11/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.56835938,-36.38846970,N,2352,0.00001126543,0.01343643446
VIC_2353,Woosang I117 B.R.,Natural Features Reserve,NFR,IV,Y,10.19300000,10.19467714,10.19467714,24/08/1982,11/11/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.56967163,-36.37445450,N,2353,0.00001023810,0.01281585769
VIC_2355,Borung I119 B.R,Natural Features Reserve,NFR,IV,Y,42.80000000,42.80699528,42.80699528,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.71899414,-36.28723145,N,2355,0.00004294168,0.03996046412
VIC_2356,Mysia I120 B.R.,Natural Features Reserve,NFR,IV,Y,18.10800000,18.11030539,18.11030539,24/08/1982,11/11/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.77970886,-36.25407791,N,2356,0.00001815987,0.02461353279
VIC_2357,Korong B.R.,Natural Features Reserve,NFR,IV,Y,3.99700000,3.99819069,3.99819069,24/08/1982,11/11/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.69622803,-36.47511673,N,2357,0.00000402034,0.00830297605
VIC_2358,Kurting B.R.,Natural Features Reserve,NFR,IV,Y,12.49000000,12.49295410,12.49295410,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.79785156,-36.50249481,N,2358,0.00001256650,0.01731592822
VIC_2359,Inglewood B.R.,Natural Features Reserve,NFR,IV,Y,153.88200000,153.92112979,153.92112979,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.87931824,-36.59138107,N,2359,0.00015499953,0.10017363070
VIC_2360,Derby I124 B.R.,Natural Features Reserve,NFR,IV,Y,30.70000000,30.70869087,30.70869087,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,143.98262024,-36.66401672,N,2360,0.00003095311,0.02450582231
VIC_2361,Eastville B.R.,Natural Features Reserve,NFR,IV,Y,9.33000000,9.33238271,9.33238271,24/08/1982,4/06/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.00137329,-36.86705399,N,2361,0.00000943117,0.01246725224
VIC_2362,Nuggety Quarry B.R.,Natural Features Reserve,NFR,IV,Y,11.15300000,11.15610332,11.15610332,24/08/1982,9/09/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.06150818,-36.94382858,N,2362,0.00001128512,0.03655994380
VIC_2363,Nuggety B.R.,Natural Features Reserve,NFR,IV,Y,3.43500000,3.43622271,3.43622271,24/08/1982,13/02/2007,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.06484985,-36.94612885,N,2363,0.00000347612,0.01366604034
VIC_2365,Brassey Mine B.R.,Natural Features Reserve,NFR,IV,Y,26.61000000,26.61853058,26.61853058,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.03463745,-37.07157516,N,2365,0.00002697084,0.04398470630
VIC_2366,Welshmans Reef B.R.,Natural Features Reserve,NFR,IV,Y,14.46600000,14.47007093,14.47007093,24/08/1982,9/09/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.05368042,-37.07300949,N,2366,0.00001466215,0.02498523833
VIC_2368,Guildford I132 B.R,Natural Features Reserve,NFR,IV,Y,28.23700000,28.24590427,28.24590427,24/08/1982,24/01/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.19566345,-37.11769104,N,2368,0.00002863706,0.03819444703
VIC_2369,Guildford I133 B.R,Natural Features Reserve,NFR,IV,Y,7.69200000,7.69420716,7.69420716,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.18792725,-37.11927032,N,2369,0.00000780108,0.02129530226
VIC_237,Dering F.F.R.,Nature Conservation Reserve,NCR,IA,Y,361.92200000,361.73610739,361.73610739,1/05/1979,5/09/1984,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,142.19505310,-35.34271622,N,237,0.00035870179,0.18999149046
VIC_2370,Chewton B.R.,Natural Features Reserve,NFR,IV,Y,10.26500000,10.26789351,10.26789351,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.28205872,-37.07161331,N,2370,0.00001040404,0.02180585664
VIC_2371,Muckleford I135 B.R.,Natural Features Reserve,NFR,IV,Y,19.50100000,19.50680889,19.50680889,24/08/1982,21/06/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.16043091,-37.06074524,N,2371,0.00001976265,0.01838046596
VIC_2364,Sandy Creek Diggings B.R.,Natural Features Reserve,NFR,IV,Y,15.08600000,15.09029565,15.09029565,24/08/1982,4/06/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.05473328,-37.04515457,N,2364,0.00001528508,0.01853097603
VIC_2367,Guildford I131 B.R.,Natural Features Reserve,NFR,IV,Y,12.72900000,12.73261960,12.73261960,24/08/1982,15/06/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.19709778,-37.10876083,N,2367,0.00001290766,0.02488274552
VIC_2372,Muckleford I136 B.R,Natural Features Reserve,NFR,IV,Y,83.03800000,83.06289984,83.06289984,24/08/1982,24/02/1987,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.17218018,-37.03717422,N,2372,0.00008412631,0.04645945996
VIC_2373,Walmer I137 B.R.,Natural Features Reserve,NFR,IV,Y,4.15200000,4.15320189,4.15320189,24/08/1982,9/09/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.13377380,-36.99027634,N,2373,0.00000420384,0.00825560049
VIC_2374,Walmer I138 B.R.,Natural Features Reserve,NFR,IV,Y,10.01700000,10.01967020,10.01967020,24/08/1982,9/09/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.16882324,-36.99153900,N,2374,0.00001014200,0.01290037673
VIC_2375,Walmer I139 B.R,Natural Features Reserve,NFR,IV,Y,7.94100000,7.94361497,7.94361497,24/08/1982,15/06/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.23098755,-36.97299957,N,2375,0.00000803871,0.01677935313
VIC_2376,Porcupine Flat South B.R.,Natural Features Reserve,NFR,IV,Y,9.02200000,9.02466752,9.02466752,24/08/1982,20/08/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.11761475,-36.96834946,N,2376,0.00000913216,0.01825960361
VIC_2377,Porcupine Flat B.R.,Natural Features Reserve,NFR,IV,Y,1.87500000,1.87533519,1.87533519,24/08/1982,20/08/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.12223816,-36.96354294,N,2377,0.00000189755,0.00736012374
VIC_2379,Ravenswood South B.R.,Natural Features Reserve,NFR,IV,Y,1.68500000,1.68554379,1.68554379,24/08/1982,9/09/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.18659973,-36.94042206,N,2379,0.00000170500,0.00533239934
VIC_2380,Shelbourne B.R.,Natural Features Reserve,NFR,IV,Y,13.15300000,13.15741001,13.15741001,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.11981201,-36.87570572,N,2380,0.00001329770,0.04615691076
VIC_2381,Woodstock B.R.,Natural Features Reserve,NFR,IV,Y,9.85700000,9.85936240,9.85936240,24/08/1982,20/08/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.06726074,-36.79564667,N,2381,0.00000995458,0.01401217491
VIC_2382,Marong H70 B.R.,Natural Features Reserve,NFR,IV,Y,10.02000000,10.02285664,10.02285664,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.09645081,-36.76728821,N,2382,0.00001011594,0.02304396912
VIC_2383,Wilsons Hill B.R.,Natural Features Reserve,NFR,IV,Y,26.27700000,26.28344902,26.28344902,24/08/1982,6/02/2007,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.11351013,-36.74462891,N,2383,0.00002651993,0.04095473476
VIC_2385,Leichardt B.R.,Natural Features Reserve,NFR,IV,Y,14.79200000,14.79560265,14.79560265,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.12458801,-36.62714005,N,2385,0.00001490635,0.01555525374
VIC_2386,Nerring I150 B.R,Natural Features Reserve,NFR,IV,Y,5.00400000,5.00499306,5.00499306,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.23004150,-36.67287827,N,2386,0.00000504541,0.00924372206
VIC_2387,Yarraberb B.R.,Natural Features Reserve,NFR,IV,Y,18.90800000,18.91269124,18.91269124,24/08/1982,11/04/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.14895630,-36.54980087,N,2387,0.00001903561,0.03792608434
VIC_2389,Crabhole Creek B.R.,Natural Features Reserve,NFR,IV,Y,23.64500000,23.65073328,23.65073328,24/08/1982,19/10/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.47875977,-36.63733673,N,2389,0.00002383139,0.04097099577
VIC_239,Pauline Toner Butterfly N.C.R,Natural Features Reserve,NFR,IA,Y,2.11400000,2.11445230,2.11445230,17/06/1997,17/06/1997,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.16426086,-37.71770096,N,239,0.00000216072,0.00576516143
VIC_2393,Sparrowhawk Gully B.R.,Natural Features Reserve,NFR,IV,Y,46.08700000,46.09937978,46.09937978,24/08/1982,15/06/2006,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.24194336,-36.76770401,N,2393,0.00004653051,0.09835924693
VIC_2395,Strathfieldsaye I159 B.R,Natural Features Reserve,NFR,IV,Y,24.29000000,24.29680905,24.29680905,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.37350464,-36.78400040,N,2395,0.00002452747,0.02433570003
VIC_2396,Strathfieldsaye I160 B.R,Natural Features Reserve,NFR,IV,Y,1.22400000,1.22466753,1.22466753,24/08/1982,15/06/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.37271118,-36.81008148,N,2396,0.00000123673,0.00447621820
VIC_2397,Eppalock B.R.,Natural Features Reserve,NFR,IV,Y,19.95000000,19.95618148,19.95618148,24/08/1982,20/08/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.52848816,-36.84093857,N,2397,0.00002016061,0.01872717248
VIC_2398,Hawkestone B.R.,Natural Features Reserve,NFR,IV,Y,1.33200000,1.33202558,1.33202558,24/08/1982,21/06/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.43965149,-36.94915390,N,2398,0.00000134754,0.00636562242
VIC_2399,Taradale N.C.R.,Natural Features Reserve,NFR,IA,Y,184.80000000,184.85538591,184.85538591,24/08/1982,13/02/2007,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.37879944,-37.14001846,N,2399,0.00018746613,0.14366382357
VIC_24,Wannon F.R.,Nature Conservation Reserve,NCR,IA,Y,7.85200000,7.85282662,7.85282662,22/11/1983,22/11/1983,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,141.84991455,-37.67119598,N,24,0.00000801971,0.01204405099
VIC_2400,Metcalfe I164 B.R.,Natural Features Reserve,NFR,IV,Y,7.41400000,7.41692372,7.41692372,24/08/1982,6/04/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.41966248,-37.13710403,N,2400,0.00000752161,0.01970259905
VIC_2401,Glenhope B.R,Natural Features Reserve,NFR,IV,Y,5.13700000,5.13821450,5.13821450,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.63827515,-37.08277893,N,2401,0.00000520719,0.01418401789
VIC_2402,Spring Plains B.R.,Natural Features Reserve,NFR,IV,Y,4.02600000,4.02753816,4.02753816,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.72286987,-37.02278519,N,2402,0.00000407835,0.01358155221
VIC_2403,Tooborac I167 B.R,Natural Features Reserve,NFR,IV,Y,15.51500000,15.51937531,15.51937531,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.78755188,-37.03741074,N,2403,0.00001571818,0.02092136810
VIC_2404,Heathcote I168 B.R.,Natural Features Reserve,NFR,IV,Y,5.27200000,5.27409331,5.27409331,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.78108215,-36.92737198,N,2404,0.00000533404,0.01445471299
VIC_2405,Heathcote I169 B.R.,Natural Features Reserve,NFR,IV,Y,2.99000000,2.99140556,2.99140556,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.68937683,-36.90025711,N,2405,0.00000302436,0.00930625438
VIC_2406,Toolleen B.R.,Natural Features Reserve,NFR,IV,Y,4.85200000,4.85352926,4.85352926,24/08/1982,30/08/2005,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.68943787,-36.73933411,N,2406,0.00000489687,0.01213949040
VIC_2407,Wanalta B.R.,Natural Features Reserve,NFR,IV,Y,7.91500000,7.91718687,7.91718687,24/08/1982,26/08/2003,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.92314148,-36.61491013,N,2407,0.00000797521,0.01162913699
VIC_2408,Corop B.R.,Natural Features Reserve,NFR,IV,Y,7.92300000,7.92432731,7.92432731,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,144.74336243,-36.47354889,N,2408,0.00000796807,0.01375622779
VIC_2409,Waranga I173 B.R.,Natural Features Reserve,NFR,IV,Y,6.62600000,6.62743561,6.62743561,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.03337097,-36.53619766,N,2409,0.00000666932,0.01068848811
VIC_241,Pheasant Creek F.R.,Nature Conservation Reserve,NCR,IA,Y,155.71900000,155.72948673,155.72948673,11/02/1987,11/02/1987,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,147.60353088,-36.12418365,M,241,0.00015590008,0.17749569883
VIC_2410,Waranga I174 B.R.,Natural Features Reserve,NFR,IV,Y,13.44500000,13.44803253,13.44803253,24/08/1982,6/04/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.04818726,-36.53562164,N,2410,0.00001353292,0.01472789358
VIC_2411,Waranga I175 B.R.,Natural Features Reserve,NFR,IV,Y,22.10900000,22.11405315,22.11405315,24/08/1982,2/03/2004,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.07168579,-36.52541733,N,2411,0.00002225042,0.03322276313
VIC_2412,Baileston B.R,Natural Features Reserve,NFR,IV,Y,34.23700000,34.24632753,34.24632753,24/08/1982,24/08/1982,VIC,VIC_DEPI,VIC_DEPI,G,,T,1,145.07690430,-36.76652908,N,2412,0.00003456420,0.02449053869
